,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews
19155,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-02-27T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:20.329Z,2017-08-02T19:54:35.206Z,2017-08-02T22:18:18.472Z",,True,r19154,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=91,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=77","Excellent product, fast shipping, for electronics bestbuy is number one.",Bought as a gift,,,Soup,3176
21254,AVqkIdntQMlgsOJE6fuB,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",B01BFIBRIE,Amazon,"Electronics,iPad & Tablets,All Tablets,Computers & Tablets,Tablets,eBook Readers","841667107868,amazon/53004915,amazonkindlepaperwhitewhite/5435104,0841667107868,kindlepaperwhiteereaderwhite6highresolutiondisplay300ppiwithbuiltinlightwifiincludesspecialoffers/b01bfibrie",Amazon,2017-09-01T00:00:00.000Z,2017-09-24T16:56:59Z,2017-09-03T08:58:59.375Z,,True,r21253,0.0,5.0,http://reviews.bestbuy.com/3545/5435104/reviews.htm?format=embedded&page=2,Very easy to use. It's small enough to fit in my purse so I can always have a book to read with me.,Easy to use,,,melbell,30
20091,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-11-17T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:52.433Z,2017-08-02T19:53:43.484Z,2017-08-02T22:16:55.181Z",,True,r20090,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=174,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=160","The screen is cool. Much better than the basic kindle. Very similar to the kindle voyage. If you want a really reading experience, you need a kindle.",The best value kindle,,,rhneqq,3176
12730,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-03T00:00:00.000Z,2017-05-21T03:24:24Z,"2017-04-30T00:23:00.000Z,2017-06-07T08:19:00.000Z",,True,r12730,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1109,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1142","I bought this tablet for a Christmas for a family member gift even thought I wasn't too sure of the quality of this tablet because it was very inexpensive. The person who received the tablet was very satisfied with the speed, screen resolution and apps.",Great tablet,,,RicardoR,10966
29009,AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2016-09-28T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",,True,r29008,0.0,4.0,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=63,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=60,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=58,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=53,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=40,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=41,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=43,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=52","Used it as a bluetooth speaker and love how I can use Spotify with it....just say Alexa, and ask for your favorite artist.....",The best of both BT and Voice,,,agzela,636
16256,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-01-08T00:00:00.000Z,2017-06-21T07:37:48Z,"2017-06-04T02:16:41.753Z,2017-06-03T18:41:14.533Z",,True,r16256,0.0,5.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=123,"The kids never put them down, Plenty of apps to keep them interested. Parental locks keep them safe.",Grandkids first tablet.,,,BillyBob,1685
11809,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-18T00:00:00.000Z,2017-05-21T03:00:06Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,r11809,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=667,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=700",Great product to download movies/TV shows to watch offline.,Just what we needed,,,jbjzgirl,10966
22962,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-12-30T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r22961,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=575,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=502,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=506,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=476,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=408,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=415,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=400","I purchased this as a Christmas gift for my daughter, after I had bought an Amazon echo dot for myself, and I would recommend this to anyone who is considering to automate your house.",Great Christmas gift,,,Ac2day,6619
14773,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2016-08-19T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r14773,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=98,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=97,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=79,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=86,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=94",fits easily into my purse or bag. small compact!!!,love it!,,,texas21944,1038
5406,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-02-22T00:00:00.000Z,2017-04-03T19:31:43Z,"2017-04-03T02:48:00.000Z,2017-04-30T00:10:00.000Z,2017-06-07T08:14:00.000Z",,True,r5406,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=59,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=77,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=111",This was a great tablet for reading and searching the web!,Great tablet for reading,,,Amanda,10966
14126,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-16T00:00:00.000Z,2017-05-21T04:01:53Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:11:00.000Z",,True,r14126,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1257,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1290","This is a Christmas gift so we haven't been able to fully review it but it was very simple to set up, add apps and games. I really like the parental controls!",Great tablet for my kids,,,Verinica,10966
12381,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-03-11T00:00:00.000Z,2017-05-21T03:18:58Z,"2017-04-30T00:22:00.000Z,2017-06-07T08:20:00.000Z",,True,r12381,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=845,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=879","Great buy , bought eight of them everyone uses them daily and they enjoy them",Great,,,Sisterstlc,10966
10404,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-08T00:00:00.000Z,2017-05-21T02:00:04Z,"2017-04-30T00:14:00.000Z,2017-06-07T08:13:00.000Z",,True,r10404,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1046,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1079",I got this tablet for my cousin and she loved it.. My kids already had one so i knew she love it.. they are great for kids all ages my youngest got hers when she was 4 and she is 7 now and its still going lol.. she has dropped it and everything they are great tablets I have nothing bad to say about them..,wonderful tablet,,,bebeace54,10966
19105,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-02-20T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:22.863Z,2017-08-02T19:54:37.001Z,2017-08-02T22:18:20.680Z",,False,r19104,0.0,2.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=96,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=82","This edition does not have backlighting which is a big deal!!! If you like reading in bed or indoors without needing to use external lighting, you should not get this version! Get one of the newer editions! If you only read in well lit areas, then go for this one! Kindle is fantastic and I love my white lightweight long lasting kindle with the option to use background light.",The paper white is outdated.,,,TechGal,3176
17254,AVqVGWLKnnc1JgDc3jF1,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2017-02-03T00:00:00.000Z,2017-06-21T07:38:42Z,"2017-06-04T02:18:07.387Z,2017-06-03T18:42:19.480Z",,True,r17254,0.0,4.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=75,Purchased for toddler to watch movies and stuff. He loves the apps that are available.,Great for toddler,,,Scott,1685
